,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS_1,Unnamed: 7,Attendee,Notes,Season,Date_New
2035,8:00p,Washington Wizards,98,Oklahoma City Thunder,114,,18203,,2016,2016-02-01
2036,8:30p,Orlando Magic,92,San Antonio Spurs,107,,18418,,2016,2016-02-01
2037,9:00p,Toronto Raptors,93,Denver Nuggets,112,,10007,,2016,2016-02-01
2038,9:00p,Chicago Bulls,96,Utah Jazz,105,OT,18811,,2016,2016-02-01
2039,10:00p,Milwaukee Bucks,104,Sacramento Kings,111,,16827,,2016,2016-02-01
2040,7:30p,Boston Celtics,97,New York Knicks,89,,19812,,2016,2016-02-02
2041,8:00p,Miami Heat,102,Houston Rockets,115,,18229,,2016,2016-02-02
2042,9:00p,Toronto Raptors,104,Phoenix Suns,97,,15897,,2016,2016-02-02
2043,10:00p,Milwaukee Bucks,95,Portland Trail Blazers,107,,18306,,2016,2016-02-02
2044,10:30p,Minnesota Timberwolves,115,Los Angeles Lakers,119,,18997,,2016,2016-02-02
2045,7:00p,Cleveland Cavaliers,97,Charlotte Hornets,106,,19189,,2016,2016-02-03
2046,7:00p,Atlanta Hawks,124,Philadelphia 76ers,86,,10429,,2016,2016-02-03
2047,7:30p,Detroit Pistons,95,Boston Celtics,102,,17297,,2016,2016-02-03
2048,7:30p,Indiana Pacers,114,Brooklyn Nets,100,,13311,,2016,2016-02-03
2049,8:00p,Orlando Magic,114,Oklahoma City Thunder,117,,18203,,2016,2016-02-03
2050,8:00p,Golden State Warriors,134,Washington Wizards,121,,20356,,2016,2016-02-03
2051,8:30p,Miami Heat,93,Dallas Mavericks,90,,20385,,2016,2016-02-03
2052,8:30p,New Orleans Pelicans,97,San Antonio Spurs,110,,18418,,2016,2016-02-03
2053,9:00p,Denver Nuggets,81,Utah Jazz,85,,19461,,2016,2016-02-03
2054,10:00p,Chicago Bulls,107,Sacramento Kings,102,,17317,,2016,2016-02-03
2055,10:30p,Minnesota Timberwolves,108,Los Angeles Clippers,102,,19060,,2016,2016-02-03
2056,7:00p,New York Knicks,105,Detroit Pistons,111,,17095,,2016,2016-02-04
2057,9:00p,Houston Rockets,111,Phoenix Suns,105,,15723,,2016,2016-02-04
2058,9:30p,Los Angeles Lakers,99,New Orleans Pelicans,96,,18420,,2016,2016-02-04
2059,10:00p,Toronto Raptors,110,Portland Trail Blazers,103,,19393,,2016,2016-02-04
2060,7:00p,Indiana Pacers,96,Atlanta Hawks,102,,17225,,2016,2016-02-05
2061,7:00p,Miami Heat,98,Charlotte Hornets,95,,19147,,2016,2016-02-05
2062,7:00p,Los Angeles Clippers,107,Orlando Magic,93,,16647,,2016,2016-02-05
2063,7:00p,Philadelphia 76ers,94,Washington Wizards,106,,17305,,2016,2016-02-05
2064,7:30p,Sacramento Kings,119,Brooklyn Nets,128,,14432,,2016,2016-02-05
2065,7:30p,Boston Celtics,104,Cleveland Cavaliers,103,,20562,,2016,2016-02-05
2066,7:30p,Memphis Grizzlies,91,New York Knicks,85,,19812,,2016,2016-02-05
2067,9:00p,Chicago Bulls,110,Denver Nuggets,115,,19155,,2016,2016-02-05
2068,9:00p,Milwaukee Bucks,81,Utah Jazz,84,,19911,,2016,2016-02-05
2069,9:30p,San Antonio Spurs,116,Dallas Mavericks,90,,20404,,2016,2016-02-05
2070,5:00p,Portland Trail Blazers,96,Houston Rockets,79,,18308,,2016,2016-02-06
2071,7:00p,Washington Wizards,104,Charlotte Hornets,108,,18450,,2016,2016-02-06
2072,7:00p,Detroit Pistons,104,Indiana Pacers,112,,18165,,2016,2016-02-06
2073,7:30p,New Orleans Pelicans,84,Cleveland Cavaliers,99,,20562,,2016,2016-02-06
2074,7:30p,Brooklyn Nets,98,Philadelphia 76ers,103,,18847,,2016,2016-02-06
2075,8:00p,Dallas Mavericks,114,Memphis Grizzlies,110,OT,18119,,2016,2016-02-06
2076,8:00p,Chicago Bulls,105,Minnesota Timberwolves,112,,17876,,2016,2016-02-06
2077,8:30p,Los Angeles Lakers,102,San Antonio Spurs,106,,18418,,2016,2016-02-06
2078,9:00p,Oklahoma City Thunder,108,Golden State Warriors,116,,19596,,2016,2016-02-06
2079,9:00p,Utah Jazz,98,Phoenix Suns,89,,16180,,2016,2016-02-06
2080,1:00p,Sacramento Kings,119,Boston Celtics,128,,18624,,2016,2016-02-07
2081,1:00p,Denver Nuggets,101,New York Knicks,96,,19812,,2016,2016-02-07
2082,1:00p,Atlanta Hawks,94,Orlando Magic,96,,16021,,2016,2016-02-07
2083,2:00p,Los Angeles Clippers,100,Miami Heat,93,,19624,,2016,2016-02-07
2084,7:00p,Chicago Bulls,91,Charlotte Hornets,108,,15886,,2016,2016-02-08
2085,7:00p,Sacramento Kings,100,Cleveland Cavaliers,120,,20562,,2016,2016-02-08
2086,7:00p,Los Angeles Lakers,87,Indiana Pacers,89,,18165,,2016,2016-02-08
2087,7:00p,Los Angeles Clippers,98,Philadelphia 76ers,92,OT,13310,,2016,2016-02-08
2088,7:30p,Denver Nuggets,104,Brooklyn Nets,105,,13043,,2016,2016-02-08
2089,7:30p,Toronto Raptors,103,Detroit Pistons,89,,14103,,2016,2016-02-08
2090,8:00p,Orlando Magic,117,Atlanta Hawks,110,OT,13057,,2016,2016-02-08
2091,8:00p,Portland Trail Blazers,112,Memphis Grizzlies,106,OT,15892,,2016,2016-02-08
2092,8:00p,New Orleans Pelicans,116,Minnesota Timberwolves,102,,11926,,2016,2016-02-08
2093,9:00p,Oklahoma City Thunder,122,Phoenix Suns,106,,16316,,2016,2016-02-08
2094,8:00p,San Antonio Spurs,119,Miami Heat,101,,19723,,2016,2016-02-09
2095,8:00p,Boston Celtics,111,Milwaukee Bucks,112,,13215,,2016,2016-02-09
2096,8:00p,Washington Wizards,111,New York Knicks,108,,19812,,2016,2016-02-09
2097,8:30p,Utah Jazz,121,Dallas Mavericks,119,OT,19394,,2016,2016-02-09
2098,10:30p,Houston Rockets,110,Golden State Warriors,123,,19596,,2016,2016-02-09
2099,7:00p,Charlotte Hornets,117,Indiana Pacers,95,,15653,,2016,2016-02-10
2100,7:00p,San Antonio Spurs,98,Orlando Magic,96,,17467,,2016,2016-02-10
2101,7:00p,Sacramento Kings,114,Philadelphia 76ers,110,,12501,,2016,2016-02-10
2102,7:30p,Los Angeles Clippers,134,Boston Celtics,139,OT,18186,,2016,2016-02-10
2103,7:30p,Memphis Grizzlies,109,Brooklyn Nets,90,,14262,,2016,2016-02-10
2104,7:30p,Denver Nuggets,103,Detroit Pistons,92,,19971,,2016,2016-02-10
2105,8:00p,Atlanta Hawks,113,Chicago Bulls,90,,21709,,2016,2016-02-10
2106,8:00p,Los Angeles Lakers,111,Cleveland Cavaliers,120,,20562,,2016,2016-02-10
2107,8:00p,Toronto Raptors,112,Minnesota Timberwolves,117,,11171,,2016,2016-02-10
2108,8:00p,Utah Jazz,96,New Orleans Pelicans,100,,15256,,2016,2016-02-10
2109,9:00p,Golden State Warriors,112,Phoenix Suns,104,,18055,,2016,2016-02-10
2110,10:30p,Houston Rockets,103,Portland Trail Blazers,116,,19393,,2016,2016-02-10
2111,8:00p,Washington Wizards,92,Milwaukee Bucks,99,,14172,,2016,2016-02-11
2112,8:00p,New Orleans Pelicans,95,Oklahoma City Thunder,121,,18203,,2016,2016-02-11
2113,7:00p,Utah Jazz,89,Washington Wizards,103,,12415,,2016,2016-02-18
2114,8:00p,Chicago Bulls,95,Cleveland Cavaliers,106,,20562,,2016,2016-02-18
2115,10:30p,San Antonio Spurs,86,Los Angeles Clippers,105,,19410,,2016,2016-02-18
2116,7:00p,Dallas Mavericks,104,Orlando Magic,110,OT,17764,,2016,2016-02-19
2117,7:00p,Detroit Pistons,86,Washington Wizards,98,,20356,,2016,2016-02-19
2118,7:30p,New York Knicks,98,Brooklyn Nets,109,,17732,,2016,2016-02-19
2119,8:00p,Miami Heat,115,Atlanta Hawks,111,,19043,,2016,2016-02-19
2120,8:00p,Toronto Raptors,106,Chicago Bulls,116,,21849,,2016,2016-02-19
2121,8:00p,Minnesota Timberwolves,104,Memphis Grizzlies,109,,18119,,2016,2016-02-19
2122,8:00p,Charlotte Hornets,98,Milwaukee Bucks,95,,16370,,2016,2016-02-19
2123,8:00p,Philadelphia 76ers,114,New Orleans Pelicans,121,,16953,,2016,2016-02-19
2124,8:00p,Indiana Pacers,101,Oklahoma City Thunder,98,,18203,,2016,2016-02-19
2125,9:30p,Houston Rockets,116,Phoenix Suns,100,,17102,,2016,2016-02-19
2126,10:00p,Golden State Warriors,105,Portland Trail Blazers,137,,20100,,2016,2016-02-19
2127,10:00p,Denver Nuggets,110,Sacramento Kings,116,,17317,,2016,2016-02-19
2128,10:30p,San Antonio Spurs,119,Los Angeles Lakers,113,,18997,,2016,2016-02-19
2129,10:30p,Boston Celtics,93,Utah Jazz,111,,19911,,2016,2016-02-19
2130,7:30p,Milwaukee Bucks,117,Atlanta Hawks,109,2OT,18653,,2016,2016-02-20
2131,7:30p,Washington Wizards,94,Miami Heat,114,,19710,,2016,2016-02-20
2132,8:00p,New York Knicks,103,Minnesota Timberwolves,95,,16663,,2016,2016-02-20
2133,8:30p,Golden State Warriors,115,Los Angeles Clippers,112,,19585,,2016,2016-02-20
2134,3:30p,New Orleans Pelicans,111,Detroit Pistons,106,,17886,,2016,2016-02-21
2135,3:30p,Cleveland Cavaliers,115,Oklahoma City Thunder,92,,18203,,2016,2016-02-21
2136,5:00p,Boston Celtics,121,Denver Nuggets,101,,16065,,2016,2016-02-21
2137,5:00p,San Antonio Spurs,118,Phoenix Suns,111,,16224,,2016,2016-02-21
2138,6:00p,Charlotte Hornets,104,Brooklyn Nets,96,,16155,,2016,2016-02-21
2139,6:00p,Indiana Pacers,105,Orlando Magic,102,,17242,,2016,2016-02-21
2140,6:00p,Memphis Grizzlies,85,Toronto Raptors,98,,19800,,2016,2016-02-21
2141,7:00p,Philadelphia 76ers,103,Dallas Mavericks,129,,20194,,2016,2016-02-21
2142,8:00p,Los Angeles Lakers,115,Chicago Bulls,126,,23143,,2016,2016-02-21
2143,9:00p,Utah Jazz,111,Portland Trail Blazers,115,,19470,,2016,2016-02-21
2144,7:00p,Detroit Pistons,96,Cleveland Cavaliers,88,,20562,,2016,2016-02-22
2145,7:30p,Indiana Pacers,93,Miami Heat,101,OT,19600,,2016,2016-02-22
2146,7:30p,Toronto Raptors,122,New York Knicks,95,,19812,,2016,2016-02-22
2147,8:00p,Golden State Warriors,102,Atlanta Hawks,92,,19330,,2016,2016-02-22
2148,8:00p,Los Angeles Lakers,101,Milwaukee Bucks,108,,18717,,2016,2016-02-22
2149,8:00p,Boston Celtics,122,Minnesota Timberwolves,124,,11639,,2016,2016-02-22
2150,10:30p,Phoenix Suns,84,Los Angeles Clippers,124,,19060,,2016,2016-02-22
2151,7:00p,Orlando Magic,124,Philadelphia 76ers,115,,13745,,2016,2016-02-23
2152,7:00p,New Orleans Pelicans,89,Washington Wizards,109,,15743,,2016,2016-02-23
2153,9:00p,Sacramento Kings,114,Denver Nuggets,110,,15721,,2016,2016-02-23
2154,9:00p,Houston Rockets,114,Utah Jazz,117,OT,18132,,2016,2016-02-23
2155,10:00p,Brooklyn Nets,104,Portland Trail Blazers,112,,19393,,2016,2016-02-23
2156,7:00p,Charlotte Hornets,103,Cleveland Cavaliers,114,,20562,,2016,2016-02-24
2157,7:00p,New York Knicks,105,Indiana Pacers,108,,16018,,2016,2016-02-24
2158,7:30p,Philadelphia 76ers,91,Detroit Pistons,111,,13429,,2016,2016-02-24
2159,7:30p,Golden State Warriors,118,Miami Heat,112,,19899,,2016,2016-02-24
2160,7:30p,Minnesota Timberwolves,105,Toronto Raptors,114,,19800,,2016,2016-02-24
2161,8:00p,Washington Wizards,104,Chicago Bulls,109,,21560,,2016,2016-02-24
2162,8:00p,Los Angeles Lakers,119,Memphis Grizzlies,128,,18119,,2016,2016-02-24
2163,8:30p,Oklahoma City Thunder,116,Dallas Mavericks,103,,19805,,2016,2016-02-24
2164,10:30p,Denver Nuggets,87,Los Angeles Clippers,81,,19060,,2016,2016-02-24
2165,10:30p,San Antonio Spurs,108,Sacramento Kings,92,,17317,,2016,2016-02-24
2166,7:00p,Golden State Warriors,130,Orlando Magic,114,,19189,,2016,2016-02-25
2167,7:30p,Milwaukee Bucks,107,Boston Celtics,112,,18157,,2016,2016-02-25
2168,8:00p,Oklahoma City Thunder,119,New Orleans Pelicans,123,,16974,,2016,2016-02-25
2169,9:00p,Brooklyn Nets,116,Phoenix Suns,106,,16145,,2016,2016-02-25
2170,10:30p,Houston Rockets,119,Portland Trail Blazers,105,,19393,,2016,2016-02-25
2171,10:30p,San Antonio Spurs,96,Utah Jazz,78,,19911,,2016,2016-02-25
2172,7:00p,Charlotte Hornets,96,Indiana Pacers,95,,18165,,2016,2016-02-26
2173,7:00p,Washington Wizards,103,Philadelphia 76ers,94,,16511,,2016,2016-02-26
2174,7:30p,Orlando Magic,95,New York Knicks,108,,19812,,2016,2016-02-26
2175,7:30p,Cleveland Cavaliers,97,Toronto Raptors,99,,19800,,2016,2016-02-26
2176,8:00p,Chicago Bulls,88,Atlanta Hawks,103,,18123,,2016,2016-02-26
2177,8:30p,Denver Nuggets,116,Dallas Mavericks,122,OT,20298,,2016,2016-02-26
2178,10:00p,Los Angeles Clippers,117,Sacramento Kings,107,,17317,,2016,2016-02-26
2179,10:30p,Memphis Grizzlies,112,Los Angeles Lakers,95,,18997,,2016,2016-02-26
2180,3:00p,Miami Heat,89,Boston Celtics,101,,18624,,2016,2016-02-27
2181,7:00p,Minnesota Timberwolves,112,New Orleans Pelicans,110,,17338,,2016,2016-02-27
2182,8:00p,Portland Trail Blazers,103,Chicago Bulls,95,,21962,,2016,2016-02-27
2183,8:00p,San Antonio Spurs,104,Houston Rockets,94,,18240,,2016,2016-02-27
2184,8:30p,Detroit Pistons,102,Milwaukee Bucks,91,,17165,,2016,2016-02-27
2185,8:30p,Golden State Warriors,121,Oklahoma City Thunder,118,OT,18203,,2016,2016-02-27
2186,9:30p,Memphis Grizzlies,106,Phoenix Suns,111,,17101,,2016,2016-02-27
2187,9:30p,Brooklyn Nets,98,Utah Jazz,96,,18863,,2016,2016-02-27
2188,1:00p,Cleveland Cavaliers,99,Washington Wizards,113,,20356,,2016,2016-02-28
2189,3:30p,Charlotte Hornets,76,Atlanta Hawks,87,,17156,,2016,2016-02-28
2190,6:00p,Toronto Raptors,101,Detroit Pistons,114,,17201,,2016,2016-02-28
2191,6:00p,Portland Trail Blazers,111,Indiana Pacers,102,,16662,,2016,2016-02-28
2192,6:00p,Philadelphia 76ers,116,Orlando Magic,130,,16168,,2016,2016-02-28
2193,7:00p,Minnesota Timberwolves,101,Dallas Mavericks,128,,20289,,2016,2016-02-28
2194,7:30p,Miami Heat,98,New York Knicks,81,,19812,,2016,2016-02-28
2195,7:00p,Indiana Pacers,96,Cleveland Cavaliers,100,,20562,,2016,2016-02-29
2196,7:00p,Philadelphia 76ers,108,Washington Wizards,116,,15096,,2016,2016-02-29
2197,7:30p,Utah Jazz,95,Boston Celtics,100,,17680,,2016,2016-02-29
2198,8:00p,Houston Rockets,121,Milwaukee Bucks,128,,13214,,2016,2016-02-29
2199,9:00p,Memphis Grizzlies,103,Denver Nuggets,96,,10324,,2016,2016-02-29
2200,10:00p,Oklahoma City Thunder,131,Sacramento Kings,116,,17317,,2016,2016-02-29
2201,10:30p,Brooklyn Nets,95,Los Angeles Clippers,105,,19060,,2016,2016-02-29
2202,7:00p,Phoenix Suns,92,Charlotte Hornets,126,,16849,,2016,2016-03-01
2203,7:30p,Chicago Bulls,111,Miami Heat,129,,19654,,2016,2016-03-01
2204,7:30p,Portland Trail Blazers,104,New York Knicks,85,,19812,,2016,2016-03-01
2205,8:30p,Orlando Magic,108,Dallas Mavericks,121,,19546,,2016,2016-03-01
2206,10:30p,Atlanta Hawks,105,Golden State Warriors,109,OT,19596,,2016,2016-03-01
2207,10:30p,Brooklyn Nets,101,Los Angeles Lakers,107,,18997,,2016,2016-03-01
2208,7:00p,Chicago Bulls,89,Orlando Magic,102,,16072,,2016,2016-03-02
2209,7:00p,Charlotte Hornets,119,Philadelphia 76ers,99,,11143,,2016,2016-03-02
2210,7:30p,Portland Trail Blazers,93,Boston Celtics,116,,18624,,2016,2016-03-02
2211,7:30p,Utah Jazz,94,Toronto Raptors,104,,19800,,2016,2016-03-02
2212,8:00p,New Orleans Pelicans,95,Houston Rockets,100,,18226,,2016,2016-03-02
2213,8:00p,Sacramento Kings,98,Memphis Grizzlies,104,,15310,,2016,2016-03-02
2214,8:00p,Indiana Pacers,104,Milwaukee Bucks,99,,14263,,2016,2016-03-02
2215,8:00p,Washington Wizards,104,Minnesota Timberwolves,98,,11307,,2016,2016-03-02
2216,8:00p,Detroit Pistons,81,San Antonio Spurs,97,,18418,,2016,2016-03-02
2217,9:00p,Los Angeles Lakers,107,Denver Nuggets,117,,20096,,2016,2016-03-02
2218,10:30p,Oklahoma City Thunder,98,Los Angeles Clippers,103,,19304,,2016,2016-03-02
2219,7:30p,Phoenix Suns,92,Miami Heat,108,,19600,,2016,2016-03-03
2220,8:00p,San Antonio Spurs,94,New Orleans Pelicans,86,,17781,,2016,2016-03-03
2221,8:30p,Sacramento Kings,104,Dallas Mavericks,101,,19910,,2016,2016-03-03
2222,10:30p,Oklahoma City Thunder,106,Golden State Warriors,121,,19596,,2016,2016-03-03
2223,7:00p,Indiana Pacers,101,Charlotte Hornets,108,,19099,,2016,2016-03-04
2224,7:00p,Phoenix Suns,102,Orlando Magic,84,,17546,,2016,2016-03-04
2225,7:00p,Miami Heat,112,Philadelphia 76ers,102,,17610,,2016,2016-03-04
2226,7:30p,New York Knicks,104,Boston Celtics,105,,18624,,2016,2016-03-04
2227,7:30p,Portland Trail Blazers,115,Toronto Raptors,117,,19800,,2016,2016-03-04
2228,8:00p,Washington Wizards,83,Cleveland Cavaliers,108,,20562,,2016,2016-03-04
2229,8:00p,Utah Jazz,88,Memphis Grizzlies,94,,17188,,2016,2016-03-04
2230,8:00p,Minnesota Timberwolves,101,Milwaukee Bucks,116,,16366,,2016,2016-03-04
2231,9:00p,Brooklyn Nets,121,Denver Nuggets,120,OT,14163,,2016,2016-03-04
2232,10:30p,Atlanta Hawks,106,Los Angeles Lakers,77,,18997,,2016,2016-03-04
2233,7:00p,Boston Celtics,103,Cleveland Cavaliers,120,,20562,,2016,2016-03-05
2234,7:00p,Utah Jazz,106,New Orleans Pelicans,94,,16680,,2016,2016-03-05
2235,7:00p,Detroit Pistons,89,New York Knicks,102,,19812,,2016,2016-03-05
2236,7:00p,Indiana Pacers,100,Washington Wizards,99,,20356,,2016,2016-03-05
2237,8:00p,Brooklyn Nets,118,Minnesota Timberwolves,132,,15987,,2016,2016-03-05
2238,8:30p,Houston Rockets,100,Chicago Bulls,108,,22203,,2016,2016-03-05
2239,8:30p,Sacramento Kings,94,San Antonio Spurs,104,,18418,,2016,2016-03-05
2240,10:30p,Atlanta Hawks,107,Los Angeles Clippers,97,,19236,,2016,2016-03-05
2241,3:30p,Golden State Warriors,95,Los Angeles Lakers,112,,18997,,2016,2016-03-06
2242,3:30p,Oklahoma City Thunder,104,Milwaukee Bucks,96,,16565,,2016,2016-03-06
2243,4:00p,Phoenix Suns,109,Memphis Grizzlies,100,,17291,,2016,2016-03-06
2244,5:00p,Dallas Mavericks,114,Denver Nuggets,116,OT,14802,,2016,2016-03-06
2245,6:00p,Portland Trail Blazers,103,Detroit Pistons,123,,18386,,2016,2016-03-06
2246,6:00p,Philadelphia 76ers,98,Miami Heat,103,,19820,,2016,2016-03-06
2247,6:30p,Houston Rockets,113,Toronto Raptors,107,,19800,,2016,2016-03-06
2248,7:00p,Minnesota Timberwolves,103,Charlotte Hornets,108,,15912,,2016,2016-03-07
2249,7:00p,Memphis Grizzlies,106,Cleveland Cavaliers,103,,20562,,2016,2016-03-07
2250,7:00p,San Antonio Spurs,91,Indiana Pacers,99,,16742,,2016,2016-03-07
2251,8:00p,Milwaukee Bucks,90,Chicago Bulls,100,,21672,,2016,2016-03-07
2252,8:00p,Sacramento Kings,112,New Orleans Pelicans,115,,16403,,2016,2016-03-07
2253,8:30p,Los Angeles Clippers,109,Dallas Mavericks,90,,20002,,2016,2016-03-07
2254,10:30p,Orlando Magic,113,Golden State Warriors,119,,19596,,2016,2016-03-07
2255,7:30p,Brooklyn Nets,99,Toronto Raptors,104,,19800,,2016,2016-03-08
2256,8:00p,San Antonio Spurs,116,Minnesota Timberwolves,91,,14093,,2016,2016-03-08
2257,9:00p,New York Knicks,94,Denver Nuggets,110,,13305,,2016,2016-03-08
2258,9:00p,Atlanta Hawks,91,Utah Jazz,84,,19282,,2016,2016-03-08
2259,10:00p,Washington Wizards,109,Portland Trail Blazers,116,OT,19393,,2016,2016-03-08
2260,10:30p,Orlando Magic,98,Los Angeles Lakers,107,,18997,,2016,2016-03-08
2261,7:00p,Memphis Grizzlies,96,Boston Celtics,116,,17790,,2016,2016-03-09
2262,7:00p,New Orleans Pelicans,113,Charlotte Hornets,122,,16335,,2016,2016-03-09
2263,7:00p,Houston Rockets,118,Philadelphia 76ers,104,,15237,,2016,2016-03-09
2264,8:00p,Miami Heat,108,Milwaukee Bucks,114,,15005,,2016,2016-03-09
2265,8:30p,Detroit Pistons,102,Dallas Mavericks,96,,20249,,2016,2016-03-09
2266,9:00p,New York Knicks,128,Phoenix Suns,97,,17105,,2016,2016-03-09
2267,9:30p,Los Angeles Clippers,108,Oklahoma City Thunder,120,,18203,,2016,2016-03-09
2268,10:00p,Cleveland Cavaliers,120,Sacramento Kings,111,,17317,,2016,2016-03-09
2269,10:30p,Utah Jazz,94,Golden State Warriors,115,,19596,,2016,2016-03-09
2270,7:30p,Atlanta Hawks,96,Toronto Raptors,104,,19800,,2016,2016-03-10
2271,8:00p,Chicago Bulls,101,San Antonio Spurs,109,,18418,,2016,2016-03-10
2272,9:00p,Phoenix Suns,98,Denver Nuggets,116,,11582,,2016,2016-03-10
2273,10:30p,Cleveland Cavaliers,120,Los Angeles Lakers,108,,18997,,2016,2016-03-10
2274,7:00p,Detroit Pistons,103,Charlotte Hornets,118,,18189,,2016,2016-03-11
2275,7:00p,Brooklyn Nets,89,Philadelphia 76ers,95,,14128,,2016,2016-03-11
2276,7:30p,Houston Rockets,102,Boston Celtics,98,,18624,,2016,2016-03-11
2277,8:00p,Miami Heat,118,Chicago Bulls,96,,22067,,2016,2016-03-11
2278,8:00p,New Orleans Pelicans,114,Memphis Grizzlies,121,OT,18119,,2016,2016-03-11
2279,8:00p,Minnesota Timberwolves,99,Oklahoma City Thunder,96,,18203,,2016,2016-03-11
2280,9:00p,Washington Wizards,93,Utah Jazz,114,,19911,,2016,2016-03-11
2281,10:00p,Orlando Magic,107,Sacramento Kings,100,,17081,,2016,2016-03-11
2282,10:30p,Portland Trail Blazers,112,Golden State Warriors,128,,19596,,2016,2016-03-11
2283,10:30p,New York Knicks,94,Los Angeles Clippers,101,,19175,,2016,2016-03-11
2284,2:00p,Indiana Pacers,112,Dallas Mavericks,105,,20459,,2016,2016-03-12
2285,7:00p,Houston Rockets,109,Charlotte Hornets,125,,19303,,2016,2016-03-12
2286,7:00p,Detroit Pistons,125,Philadelphia 76ers,111,,16087,,2016,2016-03-12
2287,7:00p,Miami Heat,104,Toronto Raptors,112,OT,19800,,2016,2016-03-12
2288,7:30p,Memphis Grizzlies,83,Atlanta Hawks,95,,17515,,2016,2016-03-12
2289,7:30p,New Orleans Pelicans,92,Milwaukee Bucks,103,,16518,,2016,2016-03-12
2290,8:30p,Oklahoma City Thunder,85,San Antonio Spurs,93,,18418,,2016,2016-03-12
2291,9:30p,Washington Wizards,100,Denver Nuggets,116,,13213,,2016,2016-03-12
2292,10:30p,Phoenix Suns,116,Golden State Warriors,123,,19596,,2016,2016-03-12
2293,10:30p,Orlando Magic,84,Portland Trail Blazers,121,,19452,,2016,2016-03-12
2294,3:30p,Cleveland Cavaliers,114,Los Angeles Clippers,90,,19342,,2016,2016-03-13
2295,6:00p,Indiana Pacers,75,Atlanta Hawks,104,,17066,,2016,2016-03-13
2296,6:00p,Utah Jazz,108,Sacramento Kings,99,,17023,,2016,2016-03-13
2297,8:00p,Milwaukee Bucks,109,Brooklyn Nets,100,,15241,,2016,2016-03-13
2298,9:30p,New York Knicks,90,Los Angeles Lakers,87,,18997,,2016,2016-03-13
2299,7:00p,Dallas Mavericks,107,Charlotte Hornets,96,,15686,,2016,2016-03-14
2300,7:30p,Denver Nuggets,119,Miami Heat,124,,19744,,2016,2016-03-14
2301,7:30p,Chicago Bulls,109,Toronto Raptors,107,,19800,,2016,2016-03-14
2302,8:00p,Memphis Grizzlies,81,Houston Rockets,130,,18226,,2016,2016-03-14
2303,8:00p,Portland Trail Blazers,94,Oklahoma City Thunder,128,,18203,,2016,2016-03-14
2304,8:00p,Detroit Pistons,81,Washington Wizards,124,,18042,,2016,2016-03-14
2305,10:00p,Minnesota Timberwolves,104,Phoenix Suns,107,,17480,,2016,2016-03-14
2306,10:30p,New Orleans Pelicans,107,Golden State Warriors,125,,19596,,2016,2016-03-14
2307,10:30p,Cleveland Cavaliers,85,Utah Jazz,94,,19911,,2016,2016-03-14
2308,7:00p,Boston Celtics,98,Indiana Pacers,103,,17118,,2016,2016-03-15
2309,7:00p,Denver Nuggets,110,Orlando Magic,116,,16988,,2016,2016-03-15
2310,7:30p,Philadelphia 76ers,114,Brooklyn Nets,131,,14560,,2016,2016-03-15
2311,8:00p,Toronto Raptors,107,Milwaukee Bucks,89,,13522,,2016,2016-03-15
2312,8:30p,Los Angeles Clippers,87,San Antonio Spurs,108,,18418,,2016,2016-03-15
2313,10:30p,Sacramento Kings,106,Los Angeles Lakers,98,,18997,,2016,2016-03-15
2314,7:00p,Oklahoma City Thunder,130,Boston Celtics,109,,18624,,2016,2016-03-16
2315,7:00p,Orlando Magic,99,Charlotte Hornets,107,,16148,,2016,2016-03-16
2316,7:00p,Dallas Mavericks,98,Cleveland Cavaliers,99,,20562,,2016,2016-03-16
2317,7:00p,Chicago Bulls,96,Washington Wizards,117,,19556,,2016,2016-03-16
2318,7:30p,Atlanta Hawks,118,Detroit Pistons,114,,14121,,2016,2016-03-16
2319,8:00p,Minnesota Timberwolves,114,Memphis Grizzlies,108,,16588,,2016,2016-03-16
2320,9:30p,Los Angeles Clippers,122,Houston Rockets,106,,18304,,2016,2016-03-16
2321,10:00p,New Orleans Pelicans,123,Sacramento Kings,108,,17086,,2016,2016-03-16
2322,10:30p,New York Knicks,85,Golden State Warriors,121,,19596,,2016,2016-03-16
